id	storeNmae	phone	address	map-href
538	灣裡	06-2627363	台南市南區灣裡路217號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8D%97%E5%8D%80%E7%81%A3%E8%A3%A1%E8%B7%AF217%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
539	台南德興	06-2962932	台南市南區德興路209號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8D%97%E5%8D%80%E5%BE%B7%E8%88%88%E8%B7%AF209%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
540	台南金華	06-2647010	台南市南區金華路1段63號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8D%97%E5%8D%80%E9%87%91%E8%8F%AF%E8%B7%AF1%E6%AE%B563%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
541	灣裡明興	06-2960100	台南市南區明興路1181巷2號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8D%97%E5%8D%80%E6%98%8E%E8%88%88%E8%B7%AF1181%E5%B7%B72%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
542	台南活力逢甲	06-2646932	台南市南區西門路一段356號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8D%97%E5%8D%80%E8%A5%BF%E9%96%80%E8%B7%AF%E4%B8%80%E6%AE%B5356%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
543	快樂飛機店	06-2698851	台南市南區大同路二段732號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8D%97%E5%8D%80%E5%A4%A7%E5%90%8C%E8%B7%AF%E4%BA%8C%E6%AE%B5732%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
544	台南活力南化	06-5771124	台南市南化區南化里153號(南化派出所對面)	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8D%97%E5%8C%96%E5%8D%80%E5%8D%97%E5%8C%96%E9%87%8C153%E8%99%9F%28%E5%8D%97%E5%8C%96%E6%B4%BE%E5%87%BA%E6%89%80%E5%B0%8D%E9%9D%A2%29&hl=zh-TW&ie=UTF8&iwloc=A
545	榮譽2店	06-2140110	台南市東區榮譽街15號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E6%A6%AE%E8%AD%BD%E8%A1%9715%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
546	台南活力裕豐店	06-2367767	台南市東區裕豐街59號	https://www.google.com/maps/place/701%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E8%A3%95%E8%B1%90%E8%A1%9759%E8%99%9F/data=!4m2!3m1!1s0x346e76983db69e2f:0xad263962cfc1e86b?sa=X&ved=2ahUKEwjY-bC378P8AhVJr1YBHeRuAVgQ8gF6BAgNEAI
547	台南活力富農	06-2670703	台南市東區富農街1段155號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E5%AF%8C%E8%BE%B2%E8%A1%971%E6%AE%B5155%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
548	台南活力勝利	06-2384783	台南市東區勝利路24號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E5%8B%9D%E5%88%A9%E8%B7%AF24%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
549	崇學2店	06-3357063	台南市東區崇學路257號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E5%B4%87%E5%AD%B8%E8%B7%AF257%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
550	台南活力長榮	06-2373999	台南市東區長榮路二段168號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E9%95%B7%E6%A6%AE%E8%B7%AF%E4%BA%8C%E6%AE%B5168%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
551	台南活力東興	06-2359095	台南市東區東興路81號	https://www.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E6%9D%B1%E8%88%88%E8%B7%AF81%E8%99%9F&sca_esv=590045679&rlz=1C1GCEU_zh-TWTW997TW997&uact=5&gs_lp=Egxnd3Mtd2l6LXNlcnAiHeWPsOWNl-W4guadseWNgOadseiIiOi3rzgx6JmfMgIQJki1BFAAWABwAHgAkA
552	台南活力東門	06-2369607	台南市東區東門路1段152-1號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E6%9D%B1%E9%96%80%E8%B7%AF1%E6%AE%B5152-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
553	台南東光	06-2082481	台南市東區東光路2段148號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E6%9D%B1%E5%85%89%E8%B7%AF2%E6%AE%B5148%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
554	台南活力育樂	06-2361080	台南市東區民族路一段52號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E6%B0%91%E6%97%8F%E8%B7%AF%E4%B8%80%E6%AE%B552%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
555	台南仁東	06-2608371	台南市東區仁東街50號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E4%BB%81%E6%9D%B1%E8%A1%9750%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
556	中華東路	06-3367058	台南市東區中華東路2段41巷50號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E4%B8%AD%E8%8F%AF%E6%9D%B1%E8%B7%AF2%E6%AE%B541%E5%B7%B750%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
557	台南活力學苑店	06-2903212	台南市東區中華東路2段133巷79號	https://www.google.com/maps/dir//701%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E4%B8%AD%E8%8F%AF%E6%9D%B1%E8%B7%AF%E4%BA%8C%E6%AE%B5133%E5%B7%B779%E8%99%9F/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x346e76bb408fb843:0xfea3976203a908ef?sa=X&ved=2ahUKEwjb9PLGiKb1
558	早安活力東山	06-6803508	台南市東山區達雲路一段15號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%B1%B1%E5%8D%80%E9%81%94%E9%9B%B2%E8%B7%AF%E4%B8%80%E6%AE%B515%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
559	隆田活力文化	06-5795018	台南市官田區隆田里文化街119號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%98%E7%94%B0%E5%8D%80%E9%9A%86%E7%94%B0%E9%87%8C%E6%96%87%E5%8C%96%E8%A1%97119%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
560	官田活力二鎮	06-6983075	台南市官田區二鎮里工業北路176號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%98%E7%94%B0%E5%8D%80%E4%BA%8C%E9%8E%AE%E9%87%8C%E5%B7%A5%E6%A5%AD%E5%8C%97%E8%B7%AF176%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
561	佳里活力勝利	06-7210688	台南市佳里區勝利路169號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E4%BD%B3%E9%87%8C%E5%8D%80%E5%8B%9D%E5%88%A9%E8%B7%AF169%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
562	佳里頂部	06-7233738	台南市佳里區頂部里98號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E4%BD%B3%E9%87%8C%E5%8D%80%E9%A0%82%E9%83%A8%E9%87%8C98%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
563	台南頂安	06-2566536	台南市安南區頂安街280號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%8D%97%E5%8D%80%E9%A0%82%E5%AE%89%E8%A1%97280%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
564	海佃三	06-2475456	台南市安南區海佃路3段243號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%8D%97%E5%8D%80%E6%B5%B7%E4%BD%83%E8%B7%AF3%E6%AE%B5243%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
565	台南怡安	06-2458440	台南市安南區怡安路一段503號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%8D%97%E5%8D%80%E6%80%A1%E5%AE%89%E8%B7%AF%E4%B8%80%E6%AE%B5503%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
566	台南活力安昌	06-3560500	台南市安南區安昌街72號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%8D%97%E5%8D%80%E5%AE%89%E6%98%8C%E8%A1%9772%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
567	活力安和路一段	06-2550386	台南市安南區安和路1段218號	https://www.google.com/maps/dir//709%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%8D%97%E5%8D%80%E5%AE%89%E5%92%8C%E8%B7%AF%E4%B8%80%E6%AE%B5218%E8%99%9F/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x346e77059a4d452d:0x6bd1396ddb00c42f?sa=X&ved=2ahUKEwjnm-HQuZTzAhWlyIsBHR9
568	安慶國小	06-2478890	台南市安南區安中路一段701巷82號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%8D%97%E5%8D%80%E5%AE%89%E4%B8%AD%E8%B7%AF%E4%B8%80%E6%AE%B5701%E5%B7%B782%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
569	台南土城	06-2574687	台南市安南區安中路6段486號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%8D%97%E5%8D%80%E5%AE%89%E4%B8%AD%E8%B7%AF6%E6%AE%B5486%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
570	台南活力鳳凰城	06-2830971	台南市安南區北安路2段70號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%8D%97%E5%8D%80%E5%8C%97%E5%AE%89%E8%B7%AF2%E6%AE%B570%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
571	台南大安	06-2451341	台南市安南區大安街144號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%8D%97%E5%8D%80%E5%A4%A7%E5%AE%89%E8%A1%97144%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
572	安定蘇林	06-5924628	台南市安定區蘇林里242-1號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%AE%9A%E5%8D%80%E8%98%87%E6%9E%97%E9%87%8C242-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
573	台南活力安定	06-5975749	台南市安定區安定446-1號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%AE%9A%E5%8D%80%E5%AE%89%E5%AE%9A446-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
574	台南活力慶平	06-2932712	台南市安平區慶平路210號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%B9%B3%E5%8D%80%E6%85%B6%E5%B9%B3%E8%B7%AF210%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
575	活力安平國中	06-2976596	台南市安平區健康三街600號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%B9%B3%E5%8D%80%E5%81%A5%E5%BA%B7%E4%B8%89%E8%A1%97600%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
576	台南德和	06-2215589	台南市安平區安北路19號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%B9%B3%E5%8D%80%E5%AE%89%E5%8C%97%E8%B7%AF19%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
577	早安平通	06-2952229	台南市安平區平通路412號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%B9%B3%E5%8D%80%E5%B9%B3%E9%80%9A%E8%B7%AF412%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
578	白河中正	06-6859899	台南市白河區中正路106號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E7%99%BD%E6%B2%B3%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF106%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
579	白河活力三民	06-6855238	台南市白河區三民路422號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E7%99%BD%E6%B2%B3%E5%8D%80%E4%B8%89%E6%B0%91%E8%B7%AF422%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
580	玉井活力中正	06-5742728	台南市玉井區中正路21巷20號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E7%8E%89%E4%BA%95%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF21%E5%B7%B720%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
581	永康活力鹽行	06-2542379	台南市永康區鹽行路31號	https://www.google.com/maps/dir//710%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E9%B9%BD%E8%A1%8C%E8%B7%AF31%E8%99%9F/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x346e774691754c8f:0x739077428a830090?sa=X&ved=2ahUKEwigwNmrupTzAhU9wYsBHUUzD-AQwwV6BAgMEAM
582	永康活力新民	06-2437665	台南市永康區新民街107號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E6%96%B0%E6%B0%91%E8%A1%97107%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
583	永康華興	06-3137710	台南市永康區華興街118號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E8%8F%AF%E8%88%88%E8%A1%97118%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
584	復國二路	06-2030602	台南市永康區復國二路215巷2號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E5%BE%A9%E5%9C%8B%E4%BA%8C%E8%B7%AF215%E5%B7%B72%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
585	活力復國一路	06-3126155	台南市永康區復國一路208號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E5%BE%A9%E5%9C%8B%E4%B8%80%E8%B7%AF208%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
586	台南富強	06-2739885	台南市永康區富強路一段82號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E5%AF%8C%E5%BC%B7%E8%B7%AF%E4%B8%80%E6%AE%B582%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
587	永康活力富強	06-2073961	台南市永康區富強路一段279巷1號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E5%AF%8C%E5%BC%B7%E8%B7%AF%E4%B8%80%E6%AE%B5279%E5%B7%B71%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
588	永康活力東橋	06-3021234	台南市永康區東橋一路196號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E6%9D%B1%E6%A9%8B%E4%B8%80%E8%B7%AF196%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
589	永康活力崑山	06-2056205	台南市永康區永華路75號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E6%B0%B8%E8%8F%AF%E8%B7%AF75%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
590	永康活力正南	06-2436257	台南市永康區正南一街157號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E6%AD%A3%E5%8D%97%E4%B8%80%E8%A1%97157%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
591	永康中華西街	06-3026233	台南市永康區中華西街141號-3	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E4%B8%AD%E8%8F%AF%E8%A5%BF%E8%A1%97141%E8%99%9F-3&hl=zh-TW&ie=UTF8&iwloc=A
592	永康中華二路概念店	06-3038078	台南市永康區中華二路262號	"https://www.google.com/maps/place/710%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E4%B8%AD%E8%8F%AF%E4%BA%8C%E8%B7%AF262%E8%99%9F/@23.0085643,120.22442,15z/data=!4m13!1m7!3m6!1s0x346e76dc88695123:0x7e1a22120c957fe4!2zNzEw5Y-w5Y2X5biC5rC45bq35Y2A"
593	永康站前	06-2038706	台南市永康區中山路362號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF362%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
594	永康活力中華一路	06-3137690	台南市永康區中山東路480號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E4%B8%AD%E5%B1%B1%E6%9D%B1%E8%B7%AF480%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
595	大灣國小	06-2733167	台南市永康區大灣三街69號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E5%A4%A7%E7%81%A3%E4%B8%89%E8%A1%9769%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
596	永康活力大橋國中	06-3027089	台南市永康區大橋二街212號	"https://www.google.com/maps/place/%E6%97%A9%E5%AE%89%E7%BE%8E%E8%8A%9D%E5%9F%8E%E6%B0%B8%E5%BA%B7%E6%B4%BB%E5%8A%9B%E5%A4%A7%E6%A9%8B%E5%9C%8B%E4%B8%AD/@23.0209737,120.2281711,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7721a1ac3c2b:0x377eeb33bda5ad5f!8m2!3d23.0209"
597	永康大仁	06-2724009	台南市永康區大仁街80號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E5%A4%A7%E4%BB%81%E8%A1%9780%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
598	台南活力成大城	06-2363227	台南市北區開元路485巷20號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8C%97%E5%8D%80%E9%96%8B%E5%85%83%E8%B7%AF485%E5%B7%B720%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
599	台南活力聖和	06-3580393	台南市北區武聖路224號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8C%97%E5%8D%80%E6%AD%A6%E8%81%96%E8%B7%AF224%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
600	台南活力金成	06-2263858	台南市北區成功路560號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8C%97%E5%8D%80%E6%88%90%E5%8A%9F%E8%B7%AF560%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
601	台南活力北安	06-2529958	台南市北區北安路1段17號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8C%97%E5%8D%80%E5%8C%97%E5%AE%89%E8%B7%AF1%E6%AE%B517%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
602	活力文賢548	06-3507895	台南市北區文賢路548號1F	https://goo.gl/maps/5EbUj7h9fruajzvh9
603	文賢國中	06-2807426	台南市北區文賢一路102號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8C%97%E5%8D%80%E6%96%87%E8%B3%A2%E4%B8%80%E8%B7%AF102%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
604	中華北路	06-3589093	台南市北區中華北路1段88號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8C%97%E5%8D%80%E4%B8%AD%E8%8F%AF%E5%8C%97%E8%B7%AF1%E6%AE%B588%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
605	賢北國小	06-2503365	台南市北區大興街598號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8C%97%E5%8D%80%E5%A4%A7%E8%88%88%E8%A1%97598%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
606	台南大興	06-3506597	台南市北區大興街235號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8C%97%E5%8D%80%E5%A4%A7%E8%88%88%E8%A1%97235%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
607	台南大武	06-2822234	台南市北區大武街597巷56號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8C%97%E5%8D%80%E5%A4%A7%E6%AD%A6%E8%A1%97597%E5%B7%B756%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
608	北門村	06-7860165	台南市北門區北門里282號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8C%97%E9%96%80%E5%8D%80%E5%8C%97%E9%96%80%E9%87%8C282%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
609	六甲中正	06-6989035	台南市六甲區中正路426號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%85%AD%E7%94%B2%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF426%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
610	仁德德南	06-2706814	台南市仁德區德南路196號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E4%BB%81%E5%BE%B7%E5%8D%80%E5%BE%B7%E5%8D%97%E8%B7%AF196%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
611	仁德活力中清	06-2798988	台南市仁德區中清路157號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E4%BB%81%E5%BE%B7%E5%8D%80%E4%B8%AD%E6%B8%85%E8%B7%AF157%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
612	台南活力臨安	06-3588537	台南市中西區臨安路二段331號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E8%87%A8%E5%AE%89%E8%B7%AF%E4%BA%8C%E6%AE%B5331%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
613	台南活力廣慈	06-2213185	台南市中西區廣慈街10號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E5%BB%A3%E6%85%88%E8%A1%9710%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
614	早安忠義	06-2278840	台南市中西區忠義路二段56號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E5%BF%A0%E7%BE%A9%E8%B7%AF%E4%BA%8C%E6%AE%B556%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
615	台南國華概念店	06-2239139	台南市中西區西門路一段703巷20號	https://www.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E8%A5%BF%E9%96%80%E8%B7%AF%E4%B8%80%E6%AE%B5703%E5%B7%B720%E8%99%9F&rlz=1C1GCEU_zh-TWTW997TW997&um=1&ie=UTF-8&sa=X&ved=2ahUKEwiRzfzG3Kn5AhUyHKYKHeEuBdcQ_AUoAXoECAEQAw
616	台南永福	06-2285552	台南市中西區永福路二段74號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E6%B0%B8%E7%A6%8F%E8%B7%AF%E4%BA%8C%E6%AE%B574%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
617	台南活力中華西(中西區)	06-3586853	台南市中西區中華西路2段420號	"https://www.google.com/maps/place/700%E5%8F%B0%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E4%B8%AD%E8%8F%AF%E8%A5%BF%E8%B7%AF%E4%BA%8C%E6%AE%B5420%E8%99%9F/@23.0004765,120.1844893,17z/data=!3m1!4b1!4m6!3m5!1s0x346e766bef405c61:0x8a84f3f577433e91!8m2!3d2"
618	台南活力中山	06-2289195	台南市中西區中山路49號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF49%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
619	山上南洲	06-5784360	台南市山上區南洲里125號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E5%B1%B1%E4%B8%8A%E5%8D%80%E5%8D%97%E6%B4%B2%E9%87%8C125%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
620	中營村	06-6892199	台南市下營區中營里中營1209號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E4%B8%8B%E7%87%9F%E5%8D%80%E4%B8%AD%E7%87%9F%E9%87%8C%E4%B8%AD%E7%87%9F1209%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
621	下營活力中山	06-6892260	台南市下營區中山路一段38號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E4%B8%8B%E7%87%9F%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%B8%80%E6%AE%B538%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
622	善化陽光概念店	06-5853228	台南市新市區龍目井路91號	http://maps.google.com/maps?q=%E5%8F%B0%E5%8D%97%E5%B8%82%E6%96%B0%E5%B8%82%E5%8D%80%E9%BE%8D%E7%9B%AE%E4%BA%95%E8%B7%AF91%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
